incident_id,probability,is_real_incident,last_order_end,after_order_start,gap_minutes,total_after_distance_km,max_jump_distance_km,mean_speed_kmh,median_speed_kmh,max_speed_kmh,bearing_changes,static_segments_ratio,radius_from_start_m,coordinate_stability_m,return_count,after_order_start_hour,after_track_duration_minutes,bearing_changes_ratio,full_stop_count,linearity
24016,65,0,0001-01-01T00:00:00,2025-03-09T18:27:55.485000,1064619027.92475,0.499,0.499,1.73,0.0,29.45,0,0.941,498.82,206.32,12,18,19.53,0.0,12,1.0
24015,0,0,0001-01-01T00:00:00,2025-03-09T18:45:39.252000,1064619045.6542,0.002,0.001,0.33,0.0,1.31,2,0.75,0.88,0.33,4,18,2.5,0.5,0,0.0
24014,0,0,0001-01-01T00:00:00,2025-03-09T17:22:02.399000,1064618962.0399834,0.264,0.205,0.21,0.02,6.31,10,0.978,232.08,56.06,42,17,84.64,0.222,42,0.88
24013,70,0,0001-01-01T00:00:00,2025-03-09T15:29:41.866000,1064618849.6977667,1.914,0.19,1.07,0.24,25.63,41,0.825,740.43,165.09,98,15,197.06,0.258,91,0.387
24012,45,1,0001-01-01T00:00:00,2025-03-09T11:34:33.172000,1064618614.5528666,0.414,0.123,0.06,0.0,4.2,2,0.977,307.9,48.09,207,11,428.98,0.009,210,0.743
24011,60,0,0001-01-01T00:00:00,2025-03-09T12:16:37.863000,1064618656.63105,7.894,4.655,1.2,0.02,94.69,31,0.97,7567.53,973.27,128,12,385.8,0.233,125,0.959
24010,45,0,0001-01-01T00:00:00,2025-03-09T18:38:43.705000,1064619038.7284167,0.018,0.012,0.23,0.28,0.37,0,1.0,14.15,5.87,2,18,4.41,0.0,2,0.801
24009,45,0,0001-01-01T00:00:00,2025-03-09T18:07:16.010000,1064619007.2668334,0.354,0.09,0.49,0.04,2.77,5,0.818,237.01,88.48,15,18,35.16,0.238,14,0.67
24008,70,0,0001-01-01T00:00:00,2025-03-09T13:16:11.400000,1064618716.19,1.767,0.102,0.32,0.17,3.12,45,0.925,391.13,73.29,145,13,326.44,0.281,149,0.221
24007,0,0,0001-01-01T00:00:00,2025-03-09T18:34:13.002000,1064619034.2167,0.001,0.0,0.01,0.01,0.01,0,1.0,0.4,0.17,4,18,7.76,0.0,4,0.125
24006,0,0,0001-01-01T00:00:00,2025-03-08T16:35:30.942000,1064617475.5157,2906.848,49.582,117.85,0.0,2126.04,48,0.733,50263.77,16073.2,133,16,1566.43,0.056,614,0.002
24005,70,0,0001-01-01T00:00:00,2025-03-09T12:08:45.068000,1064618648.7511333,2.86,0.529,0.45,0.03,15.34,46,0.931,1918.41,439.09,43,12,392.02,0.227,184,0.618
24004,45,0,0001-01-01T00:00:00,2025-03-09T16:31:46.244000,1064618911.7707334,0.887,0.827,0.42,0.02,25.42,10,0.971,838.0,171.27,64,16,126.62,0.149,63,0.942
24003,45,0,0001-01-01T00:00:00,2025-03-09T18:26:38.732000,1064619026.6455333,0.904,0.897,5.38,0.0,26.79,0,0.8,897.09,446.01,1,18,12.34,0.0,3,0.988
24002,0,0,0001-01-01T00:00:00,2025-03-09T18:33:21.058000,1064619033.3509667,0.005,0.004,0.12,0.01,0.51,1,1.0,3.69,1.75,5,18,3.56,0.2,2,0.759
24001,0,0,0001-01-01T00:00:00,2025-03-08T15:39:22.039000,1064617419.3673167,6666.814,58.879,248.53,7.18,1794.4,90,0.41,69974.61,23085.23,27,15,1617.57,0.112,329,0.006
23999,0,0,0001-01-01T00:00:00,2025-03-09T18:33:23.177000,1064619033.3862834,0.006,0.005,0.09,0.09,0.16,0,1.0,5.69,2.63,1,18,3.82,0.0,2,0.98
23998,0,0,0001-01-01T00:00:00,2025-03-09T13:49:13.468000,1064618749.2244667,46.227,10.788,9.89,0.0,602.07,15,0.897,10923.69,4059.18,48,13,286.87,0.062,153,0.007
23997,65,0,0001-01-01T00:00:00,2025-03-09T18:08:58.269000,1064619008.9711499,0.601,0.601,1.52,0.0,38.07,2,0.96,601.39,216.7,20,18,26.55,0.083,18,1.0
23996,70,1,0001-01-01T00:00:00,2025-03-09T12:08:45.068000,1064618648.7511333,2.621,0.529,0.42,0.03,15.34,46,0.945,1881.04,326.79,43,12,386.56,0.232,184,0.718
23995,0,0,0001-01-01T00:00:00,2025-03-08T17:06:37.106000,1064617506.6184334,3490.836,66.189,133.66,83.42,6393.51,46,0.425,66286.47,13045.25,7,17,1528.09,0.037,427,0.019
23994,45,0,0001-01-01T00:00:00,2025-03-09T18:25:37.283000,1064619025.6213833,0.319,0.316,2.06,0.01,12.32,0,0.833,315.91,109.84,0,18,7.55,0.0,2,0.988
23993,45,1,0001-01-01T00:00:00,2025-03-09T08:28:32.695000,1064618428.5449166,0.468,0.141,0.07,0.03,6.99,66,0.99,184.24,18.4,306,8,605.14,0.214,302,0.393
23991,0,0,0001-01-01T00:00:00,2025-03-09T18:25:21.879000,1064619025.36465,0.002,0.001,0.8,0.01,4.74,1,0.833,0.96,0.33,5,18,6.03,0.2,3,0.091
23990,0,0,0001-01-01T00:00:00,2025-03-09T18:21:13.058000,1064619021.2176334,0.009,0.006,0.04,0.03,0.12,0,1.0,5.84,2.15,3,18,8.94,0.0,3,0.453
23987,0,0,0001-01-01T00:00:00,2025-03-09T18:10:20.040000,1064619010.334,0.014,0.003,2.74,0.03,34.96,1,0.923,8.3,3.63,12,18,20.19,0.083,10,0.614
23986,45,1,0001-01-01T00:00:00,2025-03-09T17:47:21.598000,1064618987.3599666,0.382,0.122,0.53,0.01,3.57,2,0.8,200.95,56.21,21,17,42.53,0.083,17,0.525
23983,70,0,0001-01-01T00:00:00,2025-03-09T08:49:24.231000,1064618449.4038501,3.986,0.612,0.4,0.03,18.06,56,0.889,397.2,78.49,195,8,579.83,0.196,255,0.032
23982,0,0,0001-01-01T00:00:00,2025-03-09T18:24:33.545000,1064619024.5590833,0.001,0.0,0.07,0.0,0.31,0,1.0,0.48,0.22,4,18,3.74,0.0,2,0.658
23981,0,0,0001-01-01T00:00:00,2025-03-09T18:21:26.453000,1064619021.4408834,0.008,0.008,0.8,0.0,7.97,2,0.9,8.48,3.26,9,18,7.2,0.222,4,1.0
23980,55,0,0001-01-01T00:00:00,2025-03-09T16:57:41.065000,1064618937.6844167,75.676,37.666,52.1,0.0,1533.34,11,0.898,37389.61,4776.59,3,16,90.16,0.186,51,0.004
23978,0,0,0001-01-01T00:00:00,2025-03-09T18:00:38.011000,1064619000.6335167,0.012,0.01,0.02,0.0,0.3,0,1.0,12.27,4.99,15,18,23.39,0.0,12,0.997
23977,0,0,0001-01-01T00:00:00,2025-03-09T18:21:13.296000,1064619021.2215999,0.0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,0,18,1.75,0,1,0
23976,65,0,0001-01-01T00:00:00,2025-03-09T18:04:37.420000,1064619004.6236666,0.0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,15,18,18.66,0.0,12,0
23975,0,0,0001-01-01T00:00:00,2025-03-09T18:15:11.171000,1064619015.1861833,0.01,0.006,0.3,0.08,1.18,1,0.8,9.34,3.41,4,18,8.01,0.25,4,0.896
23974,0,0,0001-01-01T00:00:00,2025-03-08T16:35:30.942000,1064617475.5157,2801.05,49.582,115.45,0.0,2126.04,45,0.737,50263.77,15878.75,133,16,1546.44,0.053,610,0.003
23973,70,0,0001-01-01T00:00:00,2025-03-09T18:00:12.528000,1064619000.2088,1.995,1.923,8.66,0.0,114.33,0,0.783,1872.33,776.0,17,18,21.15,0.0,13,0.938
23972,45,0,0001-01-01T00:00:00,2025-03-09T03:04:36.262000,1064618104.6043667,0.604,0.154,0.04,0.02,4.71,106,0.996,233.02,19.54,464,3,915.17,0.227,464,0.386
23971,45,1,0001-01-01T00:00:00,2025-03-09T13:27:28.911000,1064618727.48185,0.699,0.179,0.18,0.08,5.24,54,0.98,216.06,30.76,143,13,291.77,0.37,143,0.309
23969,0,1,0001-01-01T00:00:00,2025-03-09T13:37:55.395000,1064618737.92325,6472.539,6471.212,981.44,0.17,91248.08,9,0.957,6471235.87,1379036.48,2,13,279.99,0.098,89,1.0
23968,60,0,0001-01-01T00:00:00,2025-03-09T14:20:54.687000,1064618780.9114499,1.583,0.115,0.41,0.28,3.44,26,0.933,297.46,79.32,94,14,237.46,0.22,111,0.18
23967,0,0,0001-01-01T00:00:00,2025-03-09T18:12:08.430000,1064619012.1405,0.0,0.0,0.0,0.0,0.0,1,1.0,0.19,0.08,3,18,6.01,0.333,3,0.616
23966,70,0,0001-01-01T00:00:00,2025-03-09T13:42:59.880000,1064618742.9979999,2.871,0.969,2.29,0.0,31.11,6,0.851,2256.11,439.29,2,13,273.8,0.037,123,0.786
23965,70,0,0001-01-01T00:00:00,2025-03-09T16:53:52.613000,1064618933.8768833,3.205,0.568,6.76,0.0,119.75,1,0.627,2362.98,794.36,26,16,82.25,0.009,35,0.736
23964,0,0,0001-01-01T00:00:00,2025-03-09T18:11:57.161000,1064619011.9526833,0.151,0.102,37.55,6.38,163.88,1,0.0,142.46,59.91,1,18,3.07,0.25,0,0.944
23963,55,1,0001-01-01T00:00:00,2025-03-09T16:30:04.479000,1064618910.0746499,0.823,0.309,0.45,0.03,9.53,15,0.947,306.74,96.1,43,16,105.39,0.268,51,0.346
23962,25,0,0001-01-01T00:00:00,2025-03-09T18:05:22.437000,1064619005.3739499,0.498,0.495,2.94,0.02,14.63,0,0.8,496.53,184.03,0,18,10.07,0.0,4,0.996
23958,65,0,0001-01-01T00:00:00,2025-03-09T18:01:08.429000,1064619001.1404834,0.51,0.51,3.67,0.0,29.38,0,0.875,510.28,252.22,3,18,8.52,0.0,4,1.0
23959,0,0,0001-01-01T00:00:00,2025-03-09T16:18:32.202000,1064618898.5367,109.15,30.269,52.04,0.0,892.92,3,0.726,18923.08,8415.1,7,16,112.08,0.048,38,0.007
23956,45,0,0001-01-01T00:00:00,2025-03-09T14:00:30.405000,1064618760.50675,0.673,0.403,0.16,0.01,11.97,15,0.984,456.54,116.39,115,14,248.16,0.122,122,0.675
23955,70,0,0001-01-01T00:00:00,2025-03-09T16:16:53.212000,1064618896.8868667,2.275,0.472,1.19,0.61,14.07,17,0.671,334.12,66.16,64,16,111.24,0.246,47,0.058
23954,70,0,0001-01-01T00:00:00,2025-03-09T17:12:53.447000,1064618952.8907833,1.313,0.536,3.92,0.0,27.74,2,0.75,1276.74,529.14,23,17,53.62,0.043,23,0.969
23953,0,0,0001-01-01T00:00:00,2025-03-09T17:59:30.486000,1064618999.5081,0.0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,8,17,6.83,0.0,4,0
23951,0,0,0001-01-01T00:00:00,2025-03-09T18:01:22.986000,1064619001.3831,0.0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,1,18,3.92,0.0,2,0
23950,0,0,0001-01-01T00:00:00,2025-03-09T17:58:41.391000,1064618998.68985,0.002,0.001,0.01,0.0,0.05,3,1.0,0.42,0.16,8,17,4.41,0.375,3,0.135
23949,0,0,0001-01-01T00:00:00,2025-03-08T16:35:30.942000,1064617475.5157,2677.077,49.582,112.38,0.0,2126.04,44,0.743,50263.77,15850.51,133,16,1526.38,0.053,608,0.002
23947,0,0,0001-01-01T00:00:00,2025-03-09T13:49:13.468000,1064618749.2244667,45.605,10.788,11.12,0.0,602.07,13,0.896,10923.69,4323.64,38,13,250.8,0.062,133,0.002
23946,0,0,0001-01-01T00:00:00,2025-03-09T17:51:49.898000,1064618991.8316333,6.33,2.126,243.67,24.94,1553.38,0,0.429,6096.01,2590.55,2,17,7.03,0.0,1,0.963
23945,0,0,0001-01-01T00:00:00,2025-03-09T17:52:11.271000,1064618992.1878501,6.455,4.153,62.63,55.76,139.01,0,0.25,6273.02,2809.92,0,17,5.99,0.0,1,0.972
23944,0,0,0001-01-01T00:00:00,2025-03-09T17:53:53.882000,1064618993.8980334,0.002,0.001,0.35,0.2,0.99,1,1.0,0.81,0.43,4,17,3.76,0.25,1,0.331
23942,65,0,0001-01-01T00:00:00,2025-03-09T17:53:24.051000,1064618993.40085,0.0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,4,17,4.0,0.0,2,0
23941,45,0,0001-01-01T00:00:00,2025-03-09T17:50:27.164000,1064618990.4527334,0.721,0.715,7.03,0.17,20.92,0,0.667,715.41,307.77,0,17,6.07,0.0,2,0.983
23940,45,0,0001-01-01T00:00:00,2025-03-09T17:48:37.733000,1064618988.6288834,0.775,0.77,51.2,0.51,203.79,0,0.75,773.24,307.14,0,17,6.25,0.0,2,0.998
23939,0,0,0001-01-01T00:00:00,2025-03-09T11:50:55.977000,1064618630.9329499,195.382,47.699,103.48,0.0,16660.04,7,0.643,46555.62,10594.0,163,11,364.45,0.015,168,0.238
23938,0,0,0001-01-01T00:00:00,2025-03-09T01:15:22.566000,1064617995.3761001,195.735,48.53,66.29,0.0,12274.12,6,0.852,46915.51,9581.99,490,1,999.64,0.008,494,0.24
23937,0,0,0001-01-01T00:00:00,2025-03-08T13:38:04.595000,1064617298.0765834,309.116,49.205,63.45,0.0,11736.63,23,0.774,47145.72,10344.37,198,13,1696.93,0.018,819,0.151
23936,45,0,0001-01-01T00:00:00,2025-03-09T17:47:13.572000,1064618987.2262,0.602,0.602,8.73,8.73,17.46,0,0.5,601.97,282.54,0,17,4.1,0.0,1,1.0
23935,45,1,0001-01-01T00:00:00,2025-03-09T17:39:22.732000,1064618979.3788667,0.527,0.28,2.37,0.29,7.72,1,0.667,500.99,206.53,1,17,11.96,0.2,2,0.951
23934,45,0,0001-01-01T00:00:00,2025-03-09T15:04:33.941000,1064618824.5656834,0.364,0.169,0.12,0.03,5.07,25,0.978,274.37,49.55,85,15,166.68,0.281,82,0.754
23933,0,0,0001-01-01T00:00:00,2025-03-09T17:41:30.503000,1064618981.5083833,0.089,0.085,0.58,0.04,2.23,1,0.75,85.03,33.77,3,17,8.29,0.333,2,0.955
23932,0,0,0001-01-01T00:00:00,2025-03-09T17:42:56.587000,1064618982.9431167,0.003,0.002,0.02,0.01,0.04,0,1.0,3.04,1.38,4,17,6.06,0.0,2,0.975
23931,0,0,0001-01-01T00:00:00,2025-03-09T17:39:21.635000,1064618979.3605834,0.011,0.005,0.06,0.06,0.13,1,1.0,7.82,3.13,3,17,8.42,0.333,3,0.696
23930,0,0,0001-01-01T00:00:00,2025-03-09T17:40:24.542000,1064618980.4090333,0.017,0.004,10.48,0.41,83.32,5,0.6,2.84,1.31,9,17,6.94,0.556,3,0.168
23929,70,0,0001-01-01T00:00:00,2025-03-08T17:06:19.812000,1064617506.3302,12.069,0.543,0.51,0.34,16.0,228,0.902,566.14,45.92,739,17,1480.77,0.295,698,0.004
23928,0,0,0001-01-01T00:00:00,2025-03-09T13:04:30.511000,1064618704.5085167,243.709,47.87,117.87,0.0,11295.36,13,0.656,46320.93,12328.52,123,13,282.5,0.041,121,0.028
23927,0,0,0001-01-01T00:00:00,2025-03-09T15:33:48.841000,1064618853.8140167,48.088,10.57,431.31,0.0,20562.37,9,0.917,10795.38,4860.55,22,15,132.73,0.083,75,0.074
23926,0,0,0001-01-01T00:00:00,2025-03-09T17:37:59.061000,1064618977.98435,0.0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,4,17,7.7,0.0,4,0
23925,65,0,0001-01-01T00:00:00,2025-03-09T17:32:17.823000,1064618972.29705,28250.243,7062.559,7284980.9,144286.82,20340170.32,3,0.286,7062559.14,2866019.18,1,17,9.02,0.5,2,0.0
23924,0,0,0001-01-01T00:00:00,2025-03-09T12:07:15.778000,1064618647.2629666,219.427,49.334,23.08,0.0,1510.15,8,0.721,44749.72,7354.43,143,12,334.91,0.025,162,0.003
23923,0,0,0001-01-01T00:00:00,2025-03-09T13:49:13.468000,1064618749.2244667,45.008,10.788,11.84,0.0,602.07,13,0.898,10923.69,4486.52,34,13,232.86,0.067,125,0.006
23922,0,0,0001-01-01T00:00:00,2025-03-09T17:38:26.812000,1064618978.4468666,0.001,0.001,0.05,0.05,0.07,0,1.0,1.26,0.51,1,17,2.31,0.0,1,1.0
23921,70,0,0001-01-01T00:00:00,2025-03-08T20:00:10.899000,1064617680.18165,4.657,0.817,0.22,0.02,25.09,70,0.973,1047.97,136.92,1,20,1299.55,0.117,582,0.224
23920,55,1,0001-01-01T00:00:00,2025-03-08T16:03:32.922000,1064617443.5487,0.725,0.202,0.03,0.0,5.99,5,0.994,547.39,59.84,747,16,1535.63,0.007,762,0.755
23919,0,0,0001-01-01T00:00:00,2025-03-09T17:34:58.236000,1064618974.9706,0.004,0.002,0.14,0.16,0.36,5,1.0,1.66,0.52,8,17,4.81,0.625,3,0.122
23918,0,0,0001-01-01T00:00:00,2025-03-09T11:18:14.372000,1064618598.2395333,174.917,47.757,92.88,0.0,18072.51,7,0.773,46387.91,11715.27,166,11,378.26,0.018,183,0.265
23917,60,0,0001-01-01T00:00:00,2025-03-08T15:24:33.669000,1064617404.56115,3.444,0.214,0.13,0.1,6.64,162,0.998,213.85,18.91,807,15,1569.78,0.2,809,0.061
23916,0,0,0001-01-01T00:00:00,2025-03-09T17:23:36.981000,1064618963.61635,0.125,0.038,4.59,0.0,22.4,0,0.615,110.86,48.01,6,17,8.72,0.0,4,0.884
23915,0,0,0001-01-01T00:00:00,2025-03-09T17:25:02.094000,1064618965.0349001,0.002,0.002,0.01,0.0,0.04,4,1.0,2.39,1.04,4,17,6.06,1.0,2,0.961
23914,65,1,0001-01-01T00:00:00,2025-03-09T16:28:58.130000,1064618908.9688333,4.602,4.602,4.08,0.0,134.6,0,0.97,4602.13,1301.44,29,16,63.01,0.0,31,1.0
23913,70,1,0001-01-01T00:00:00,2025-03-08T17:08:29.103000,1064617508.48505,2.855,1.266,0.12,0.0,38.49,18,0.985,1604.77,237.89,724,17,1463.22,0.024,739,0.562
23912,55,0,0001-01-01T00:00:00,2025-03-09T01:51:24.573000,1064618031.40955,0.968,0.154,0.22,0.03,31.91,92,0.984,271.3,42.63,494,1,939.83,0.18,470,0.095
23911,45,0,0001-01-01T00:00:00,2025-03-08T16:34:43.838000,1064617474.7306333,4.03,4.03,17.12,0.0,12019.59,0,0.999,4029.9,213.72,699,16,1491.78,0.0,494,1.0
23910,0,0,0001-01-01T00:00:00,2025-03-09T17:22:34.474000,1064618962.5745666,0.0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,6,17,8.06,0.0,4,0
23909,0,0,0001-01-01T00:00:00,2025-03-09T17:26:09.082000,1064618966.1513667,0.003,0.002,0.11,0.07,0.31,2,1.0,2.87,1.07,4,17,4.02,0.5,2,0.856
23906,55,0,0001-01-01T00:00:00,2025-03-09T17:05:56.632000,1064618945.9438667,0.926,0.48,2.12,0.0,15.08,2,0.714,606.32,294.23,0,17,22.81,0.154,8,0.655
23904,0,0,0001-01-01T00:00:00,2025-03-08T16:35:30.942000,1064617475.5157,2474.971,49.582,107.24,0.0,2126.04,42,0.748,50263.77,15700.37,133,16,1492.43,0.051,599,0.004
23903,0,0,0001-01-01T00:00:00,2025-03-09T15:33:48.841000,1064618853.8140167,44.479,10.57,437.15,0.0,20562.37,9,0.914,10795.38,4975.35,12,15,112.61,0.098,64,0.001
23902,70,0,0001-01-01T00:00:00,2025-03-09T00:53:02.929000,1064617973.0488167,4.886,0.226,0.31,0.12,9.02,93,0.953,437.83,75.77,592,0,995.26,0.142,620,0.009
23901,0,0,0001-01-01T00:00:00,2025-03-09T17:19:31.772000,1064618959.5295334,0.001,0.0,0.0,0.0,0.01,0,1.0,0.56,0.2,9,17,6.61,0.0,4,0.996
23900,55,1,0001-01-01T00:00:00,2025-03-09T17:07:48.724000,1064618947.8120667,0.639,0.183,27.14,2.33,1282.18,4,0.453,313.27,111.05,20,17,18.1,0.075,3,0.183
23899,0,0,0001-01-01T00:00:00,2025-03-09T17:25:49.683000,1064618965.82805,0.002,0.002,10.38,2.39,36.72,1,0.5,1.86,0.69,4,17,0.14,0.25,0,0.805
23898,0,0,0001-01-01T00:00:00,2025-03-09T17:18:09.645000,1064618958.1607499,0.0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,3,17,6.02,0.0,3,0
23897,0,1,0001-01-01T00:00:00,2025-03-09T17:21:14.187000,1064618961.23645,0.048,0.039,8.26,0.77,31.52,1,0.5,39.69,15.95,3,17,2.04,0.333,1,0.826
23896,45,0,0001-01-01T00:00:00,2025-03-09T17:17:44.140000,1064618957.7356666,0.024,0.023,1.46,0.35,5.16,1,0.75,21.69,10.83,3,17,5.94,0.333,3,0.9
23895,55,0,0001-01-01T00:00:00,2025-03-09T17:05:56.632000,1064618945.9438667,0.749,0.48,2.69,0.0,15.08,2,0.667,430.16,224.56,0,17,17.07,0.25,6,0.574
23894,0,0,0001-01-01T00:00:00,2025-03-09T17:16:01.156000,1064618956.0192666,0.001,0.0,0.0,0.0,0.01,0,1.0,0.37,0.18,2,17,5.96,0.0,2,0.652
23893,45,0,0001-01-01T00:00:00,2025-03-08T19:02:20.183000,1064617622.3363833,0.0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,1090,19,1339.53,0.0,789,0
23892,0,0,0001-01-01T00:00:00,2025-03-09T15:23:01.344000,1064618843.0224,0.126,0.024,0.78,0.05,43.89,10,0.984,33.9,7.39,61,15,118.16,0.164,58,0.218
23891,60,0,0001-01-01T00:00:00,2025-03-09T10:41:16.291000,1064618561.2715167,1.878,0.753,0.25,0.0,20.83,16,0.979,743.42,54.73,186,10,398.93,0.086,184,0.006
23890,0,0,0001-01-01T00:00:00,2025-03-09T17:13:02.048000,1064618953.0341333,0.002,0.002,0.01,0.0,0.05,0,1.0,1.64,0.69,9,17,6.8,0.0,3,0.687
23889,0,0,0001-01-01T00:00:00,2025-03-09T17:13:01.967000,1064618953.0327834,0.457,0.222,138.0,3.43,487.52,1,0.5,216.02,100.28,3,17,6.07,0.2,2,0.032
23888,0,0,0001-01-01T00:00:00,2025-03-09T17:16:12.672000,1064618956.2112,0.003,0.003,0.17,0.17,0.31,0,1.0,3.03,1.34,1,17,1.54,0.0,1,0.996
23887,55,1,0001-01-01T00:00:00,2025-03-09T17:06:30.107000,1064618946.5017834,0.417,0.081,1.56,0.17,6.51,1,0.52,358.76,90.65,18,17,12.83,0.042,2,0.861
23886,0,0,0001-01-01T00:00:00,2025-03-09T17:12:41.555000,1064618952.6925833,0.0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,5,17,4.88,0.0,2,0
23885,45,0,0001-01-01T00:00:00,2025-03-09T17:05:56.632000,1064618945.9438667,0.269,0.178,2.29,1.6,5.96,0,0.5,265.0,111.95,0,17,7.69,0.0,2,0.985
23884,0,0,0001-01-01T00:00:00,2025-03-09T17:10:51.795000,1064618950.86325,0.0,0.0,0.01,0.0,0.05,0,1.0,0.48,0.17,5,17,0.68,0.0,0,1.0
23883,0,0,0001-01-01T00:00:00,2025-03-09T17:06:11.746000,1064618946.1957667,0.001,0.001,0.01,0.0,0.02,1,1.0,0.56,0.2,7,17,4.99,0.143,3,0.166
23881,45,0,0001-01-01T00:00:00,2025-03-09T17:02:58.782000,1064618942.9797,0.34,0.333,2.49,0.1,9.78,0,0.75,332.96,161.76,0,17,6.1,0.0,2,0.968
23880,0,0,0001-01-01T00:00:00,2025-03-09T17:03:58.294000,1064618943.9715667,0.002,0.001,0.01,0.0,0.06,2,1.0,1.01,0.36,6,17,4.96,0.333,2,0.259
23879,0,0,0001-01-01T00:00:00,2025-03-08T16:35:30.942000,1064617475.5157,2352.023,49.582,103.89,0.0,2126.04,42,0.756,50263.77,15600.93,133,16,1472.39,0.052,598,0.002
23878,0,0,0001-01-01T00:00:00,2025-03-09T14:19:49.037000,1064618779.8172834,40.62,21.313,14.62,0.0,909.54,6,0.965,21349.95,4364.45,101,14,167.49,0.054,106,0.061
23877,70,0,0001-01-01T00:00:00,2025-03-09T00:53:02.929000,1064617973.0488167,4.707,0.226,0.3,0.12,9.02,91,0.955,437.83,75.91,582,0,974.95,0.142,609,0.028
23875,45,0,0001-01-01T00:00:00,2025-03-09T16:48:19.144000,1064618928.3190666,0.425,0.392,1.58,0.01,16.53,2,0.875,384.52,175.06,10,16,18.63,0.133,8,0.904
23876,0,0,0001-01-01T00:00:00,2025-03-09T16:36:08.275000,1064618916.1379167,0.08,0.013,0.35,0.14,2.83,7,0.95,15.45,7.38,19,16,30.23,0.368,15,0.178
23874,0,0,0001-01-01T00:00:00,2025-03-09T16:58:35.024000,1064618938.5837333,0.002,0.0,0.16,0.01,0.91,2,1.0,0.57,0.22,6,16,6.94,0.333,3,0.268
23873,45,0,0001-01-01T00:00:00,2025-03-09T16:18:42.811000,1064618898.7135166,0.0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,35,16,45.4,0.0,25,0
23871,45,0,0001-01-01T00:00:00,2025-03-09T16:53:37.229000,1064618933.6204833,0.355,0.352,5.49,0.02,27.4,0,0.8,351.77,130.19,0,16,6.76,0.0,2,0.985
23870,45,0,0001-01-01T00:00:00,2025-03-09T15:06:32.640000,1064618826.544,0.98,0.332,0.47,0.0,10.26,6,0.938,330.51,119.33,53,15,113.89,0.095,54,0.005
23869,0,0,0001-01-01T00:00:00,2025-03-09T15:44:17.307000,1064618864.28845,4.736,4.736,2.64,0.0,145.19,0,0.982,4736.05,1213.39,50,15,74.87,0.0,39,1.0
23868,45,0,0001-01-01T00:00:00,2025-03-09T16:48:49.861000,1064618928.8310167,0.338,0.331,2.03,0.05,9.95,0,0.8,335.31,123.58,0,16,9.96,0.0,4,0.992
23867,0,0,0001-01-01T00:00:00,2025-03-09T16:53:49.936000,1064618933.8322666,0.005,0.001,2.25,0.08,10.36,0,0.8,3.29,1.43,4,16,5.07,0.0,2,0.699
23866,0,0,0001-01-01T00:00:00,2025-03-09T16:52:28.512000,1064618932.4752,0.021,0.015,618.16,0.2,1854.26,0,0.667,18.66,7.64,2,16,4.42,0.0,2,0.9
23865,0,1,0001-01-01T00:00:00,2025-03-09T16:51:59.443000,1064618931.9907167,0.011,0.004,5.76,0.17,50.0,4,0.889,4.31,1.3,8,16,5.01,0.5,2,0.049
23864,0,0,0001-01-01T00:00:00,2025-03-09T12:07:15.778000,1064618647.2629666,40.965,20.883,6.84,0.0,622.78,6,0.731,22843.17,2078.72,143,12,288.94,0.02,148,0.556
23863,65,0,0001-01-01T00:00:00,2025-03-09T16:50:29.204000,1064618930.4867333,4.975,1.66,37.61,24.36,101.71,2,0.5,1659.58,824.4,1,16,5.04,0.5,1,0.333
23862,55,1,0001-01-01T00:00:00,2025-03-09T11:53:38.385000,1064618633.63975,0.908,0.154,0.21,0.03,6.76,19,0.961,385.35,77.47,139,11,299.09,0.123,144,0.424
23861,55,1,0001-01-01T00:00:00,2025-03-09T16:39:30.842000,1064618919.5140334,0.374,0.125,3.79,0.01,19.51,1,0.643,352.36,137.3,2,16,12.25,0.077,4,0.942
23860,45,0,0001-01-01T00:00:00,2025-03-09T16:28:42.825000,1064618908.71375,0.342,0.295,0.66,0.0,4.5,1,0.889,305.11,144.33,2,16,20.76,0.125,6,0.892
23859,0,0,0001-01-01T00:00:00,2025-03-09T16:43:04.309000,1064618923.0718167,0.031,0.022,1.68,0.0,14.65,2,0.889,25.67,7.4,8,16,7.13,0.25,4,0.833
23858,0,0,0001-01-01T00:00:00,2025-03-08T16:35:30.942000,1064617475.5157,2239.474,49.582,100.78,0.0,2126.04,42,0.76,50263.77,15501.92,133,16,1454.39,0.053,595,0.002
23857,0,0,0001-01-01T00:00:00,2025-03-09T16:42:33.837000,1064618922.56395,0.0,0.0,0.03,0.0,0.19,1,1.0,0.15,0.07,10,16,6.98,0.1,5,0.333
23856,70,0,0001-01-01T00:00:00,2025-03-08T15:43:47.791000,1064617423.7965167,20.926,1.187,3.11,0.0,41.72,84,0.75,3103.74,1413.64,5,15,1505.64,0.057,739,0.037
